id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9240336,1 bedroom close to Downtown,3131230,Elizabeth,,Normal Heights,32.760016235658405,-117.11319093426508,Private room,55,1,0,,,1,0
9258848,Mission Bay View & Centrally Located Room 2 of 2,40585486,Maricela,,Bay Park,32.78932617190537,-117.1959482866,Private room,55,2,18,2016-08-02,0.60,2,129
9259754,Great San Diego Destination,48103491,Gretchen,,North Clairemont,32.83589544615011,-117.20653435013998,Private room,60,1,20,2018-05-14,0.73,1,288
9260336,Cozy two bedroom home in San Diego,31043523,Jamie,,Tierrasanta,32.83208648730066,-117.08629923547406,Entire home/apt,200,1,0,,,2,365
9272692,"Private, cozy bedroom & bath in Mission Hills",48159734,Morgan,,Midtown,32.73924220504121,-117.17021098064265,Private room,85,2,22,2018-04-29,2.06,1,18
9275492,Harborside Townhome Room w/Bath!,1478725,Michael,,Roseville,32.724214748669255,-117.23141397051745,Private room,80,1,12,2018-02-19,0.41,2,180
9279264,Casita Bonita in Old Town San Diego,33528157,Jennifer,,Old Town,32.755553056080544,-117.19430940244749,Entire home/apt,75,2,126,2018-05-06,4.14,2,218
9279606,1 bedroom apartment near beach,42237089,David,,La Jolla,32.82882410567425,-117.27721843204168,Entire home/apt,120,1,0,,,1,0
9280149,Charming studio in North Park,48191778,Jojo,,North Hills,32.749731231795955,-117.1337224802346,Entire home/apt,99,2,33,2018-04-22,1.10,1,271
9281019,Double bed with shared bath.,43302103,Rosemary,,Talmadge,32.756881981744286,-117.08777913484941,Private room,40,2,0,,,3,327
9281448,Spacious Apt in Golden Hill (close to Downtown),14688626,Austina,,Balboa Park,32.717752450710776,-117.14335178654166,Private room,57,2,8,2017-11-26,0.26,1,0
9282011,SurfSide for 2 - in North PB,46578229,Eric & Anne,,Pacific Beach,32.80404237714046,-117.26053142451987,Entire home/apt,134,3,79,2018-05-05,3.27,1,68
9282961,Bright Ocean Beach Home 2BR with Air Conditioning!,2109344,Bre,,Loma Portal,32.74863631549395,-117.23753833328153,Entire home/apt,190,5,110,2017-08-31,3.75,1,31
9297572,Banning Bungalow,6928160,Amanda,,Loma Portal,32.74523737101893,-117.23382948249493,Private room,80,1,8,2017-07-17,0.28,1,286
9301411,Ocean Beach 2 Bedroom Bungalow with Parking/Patio,4920026,Megan,,Ocean Beach,32.74947613041635,-117.2510475278035,Entire home/apt,119,4,54,2018-03-05,1.79,1,12
9307233,Gaslamp Studio with Parking,24627878,Bobby,,Marina,32.71250305690899,-117.16558514656388,Entire home/apt,200,1,0,,,1,0
9312289,Lovely Private Room in Mira Mesa,48336928,Samuel,,Sorrento Valley,32.91111857857222,-117.17162105450477,Private room,120,1,0,,,1,0
9314616,Perfect Beach Home w/Great Reviews and Parking,7614081,Jeremy,,Pacific Beach,32.7989723682511,-117.24414325063869,Entire home/apt,199,4,47,2018-04-09,1.54,8,10
9314695,2BR/2BA Ocean & Downtown Views + FREE Parking,48347400,J,,East Village,32.71481084282255,-117.15621228910932,Entire home/apt,189,2,17,2017-09-03,0.59,3,15
9314865,Perfect weekend stay. Close to DT for comicon,41400095,Matt,,Pacific Beach,32.79852707790004,-117.23427638956866,Private room,150,1,0,,,1,83
9315083,Beautiful Room in Ocean View La Jolla Home,42709700,Archer,,La Jolla,32.8133647671047,-117.2581292112499,Private room,80,2,4,2018-03-23,0.28,1,26
9315131,Beach Condo with great amenities!,4967114,Grace,,Pacific Beach,32.80196498608972,-117.23568999056602,Entire home/apt,90,2,7,2016-05-11,0.24,1,0
9317281,Cute Guest Room in Pacific Beach,48359441,Kristin,,Pacific Beach,32.79311458827974,-117.24603667438896,Private room,175,3,5,2016-07-18,0.21,1,0
9319663,Del Mar Highlands townhouse,48372893,Natalia,,North City,32.95904201015855,-117.23396673485854,Entire home/apt,120,6,0,,,1,0
9327098,COUCH SURFER WANTED,31043523,Jamie,,Tierrasanta,32.83610232633875,-117.08496707376793,Shared room,75,1,0,,,2,365
9328063,Amazing Over-the-Top- 4 Bedroom 3 Bath Gas Lamp,48413460,J.D.,,East Village,32.71253924541778,-117.15574963551418,Entire home/apt,500,3,53,2018-05-13,1.78,2,251
9334150,Guest Casita Getaway in Tranquil Torrey Hills,48445727,Eman,,Carmel Valley,32.91312765872998,-117.21986581219623,Entire home/apt,35,1,117,2018-05-06,3.84,2,16
9339065,Beautiful downtown loft apartment!,48470322,Kitty,,Cortez Hill,32.71912810357303,-117.15868818077325,Entire home/apt,99,2,23,2018-01-29,0.91,2,103
9352522,Lovely 3BR in Colonial Classic Home,45044564,Elizabeth,,Balboa Park,32.716061539585915,-117.14116932434754,Entire home/apt,160,2,70,2018-01-05,2.67,2,230
9364321,Apt by Mission Bay & PB Beach,16703017,Jeff,,Mission Bay,32.794477535824875,-117.23583150809202,Entire home/apt,100,1,36,2018-02-25,1.19,1,10
9365336,Private Master Bedroom in Townhouse,1627708,Darrell,,University City,32.86076533547125,-117.2195807916736,Private room,100,1,0,,,1,0
9367761,Treehouse Loft w/ Private Deck,6863778,Jamie And Jeff,,Balboa Park,32.72669362420637,-117.13275542140687,Entire home/apt,139,3,88,2018-04-29,2.98,1,21
9368612,Chloe`s Pet Friendly Beach Home,37353287,Nancys,,Pacific Beach,32.80253228728511,-117.25575138395195,Entire home/apt,296,4,7,2018-01-02,0.28,53,292
